trip_id,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,fare_amount,distance_km,driver_id,customer_id,ride_status,payment_type,vehicle_type,surge_multiplier,rating,weather_condition,trip_duration,hour,day,month,is_weekend,revenue,revenue_per_km
25629,2023-01-06 15:09:00,2023-01-06 15:37:00,Delhi,Delhi,98.02,17.12,1203,6534,completed,cash,suv,1.5,5.0,Storm,28.0,15,Friday,1,0,147.03,8.588200934579438
25635,2023-05-19 22:33:00,2023-05-19 23:50:00,Mumbai,Mumbai,226.3,13.47,1245,5997,completed,cash,sedan,1.0,3.7,Fog,77.0,22,Friday,5,0,226.3,16.80029695619896
25648,2023-04-22 10:01:00,2023-04-22 10:33:00,Delhi,Delhi,178.48,7.59,1486,9955,completed,upi,suv,1.5,4.8,Storm,32.0,10,Saturday,4,1,267.71999999999997,35.272727272727266
25649,2023-06-08 08:53:00,2023-06-08 09:02:00,Bangalore,Bangalore,134.91,14.66,1003,6150,completed,card,suv,1.0,4.4,Storm,9.0,8,Thursday,6,0,134.91,9.202592087312414
25651,2023-08-27 14:43:00,2023-08-27 14:55:00,Hyderabad,Hyderabad,119.34,6.16,1396,9451,completed,card,suv,1.5,3.2,Rain,12.0,14,Sunday,8,1,179.01,29.060064935064933
25652,2023-01-27 17:09:00,2023-01-27 18:12:00,Mumbai,Mumbai,130.71,5.03,1350,8404,completed,cash,mini,1.0,4.0,Rain,63.0,17,Friday,1,0,130.71,25.986083499005964
25655,2023-06-27 00:25:00,2023-06-27 01:49:00,Delhi,Delhi,394.74,18.04,1413,6985,completed,card,sedan,2.0,3.4,Storm,84.0,0,Tuesday,6,0,789.48,43.76274944567628
25659,2023-05-19 23:46:00,2023-05-20 00:00:00,Hyderabad,Hyderabad,400.09,7.84,1480,9232,completed,cash,sedan,1.0,4.8,Fog,14.0,23,Friday,5,0,400.09,51.03188775510204
25662,2023-05-07 06:54:00,2023-05-07 07:05:00,Pune,Pune,272.28,8.62,1918,7113,cancelled,card,sedan,1.5,4.0,Storm,11.0,6,Sunday,5,1,408.41999999999996,47.380510440835266
25664,2023-06-11 02:19:00,2023-06-11 03:38:00,Chennai,Chennai,77.46,2.91,1213,9796,completed,card,sedan,1.0,4.2,Fog,79.0,2,Sunday,6,1,77.46,26.618556701030926
25672,2023-09-03 19:30:00,2023-09-03 20:17:00,Bangalore,Bangalore,482.1,19.52,1570,6485,completed,upi,suv,1.0,3.8,Clear,47.0,19,Sunday,9,1,482.1,24.697745901639347
25679,2023-03-08 10:58:00,2023-03-08 11:37:00,Bangalore,Bangalore,336.35,17.56,1049,9939,completed,upi,mini,1.0,3.1,Clear,39.0,10,Wednesday,3,0,336.35,19.154328018223236
25693,2023-01-25 00:11:00,2023-01-25 00:39:00,Mumbai,Mumbai,178.35,3.06,1695,5321,completed,cash,suv,1.0,4.2,Storm,28.0,0,Wednesday,1,0,178.35,58.28431372549019
25695,2023-10-11 18:05:00,2023-10-11 18:49:00,Delhi,Delhi,167.31,19.54,1907,9316,completed,upi,sedan,1.0,4.4,Clear,44.0,18,Wednesday,10,0,167.31,8.56243602865916
25698,2023-02-01 06:38:00,2023-02-01 07:34:00,Mumbai,Mumbai,383.76,11.55,1181,5781,completed,card,suv,1.0,4.9,Fog,56.0,6,Wednesday,2,0,383.76,33.225974025974025
25707,2023-08-28 21:25:00,2023-08-28 22:44:00,Delhi,Delhi,376.77,18.27,1963,7161,cancelled,upi,suv,1.0,4.1,Fog,79.0,21,Monday,8,0,376.77,20.62233169129721
25711,2023-09-09 08:29:00,2023-09-09 09:37:00,Delhi,Delhi,403.72,9.68,1510,6357,completed,cash,suv,1.0,3.3,Rain,68.0,8,Saturday,9,1,403.72,41.70661157024794
25718,2023-01-14 14:15:00,2023-01-14 14:51:00,Delhi,Delhi,229.83,24.14,1177,9727,completed,upi,suv,1.0,3.1,Fog,36.0,14,Saturday,1,1,229.83,9.520712510356255
25721,2023-11-28 00:57:00,2023-11-28 01:18:00,Hyderabad,Hyderabad,467.01,6.52,1580,9045,completed,upi,suv,1.0,4.0,Fog,21.0,0,Tuesday,11,0,467.01,71.62730061349694
25734,2023-05-09 04:06:00,2023-05-09 05:06:00,Chennai,Chennai,369.84,24.48,1043,6161,cancelled,cash,mini,1.2,3.2,Storm,60.0,4,Tuesday,5,0,443.80799999999994,18.12941176470588
25738,2023-03-30 05:28:00,2023-03-30 06:47:00,Mumbai,Mumbai,149.06,11.27,1133,7477,completed,cash,mini,1.5,3.5,Rain,79.0,5,Thursday,3,0,223.59,19.839396628216505
25745,2023-11-17 22:02:00,2023-11-17 22:58:00,Mumbai,Mumbai,147.96,10.12,1686,8953,completed,upi,suv,1.0,4.8,Clear,56.0,22,Friday,11,0,147.96,14.620553359683797
25747,2023-10-02 09:24:00,2023-10-02 09:59:00,Pune,Pune,207.15,5.21,1285,7996,completed,upi,sedan,1.0,4.4,Rain,35.0,9,Monday,10,0,207.15,39.76007677543186
25753,2023-12-16 04:17:00,2023-12-16 05:18:00,Delhi,Delhi,218.59,9.0,1627,7754,completed,upi,sedan,1.0,4.0,Clear,61.0,4,Saturday,12,1,218.59,24.287777777777777
25759,2023-04-03 16:45:00,2023-04-03 17:25:00,Hyderabad,Hyderabad,215.38,3.67,1972,9737,completed,card,mini,1.5,4.0,Rain,40.0,16,Monday,4,0,323.07,88.02997275204359
25761,2023-06-03 22:06:00,2023-06-03 23:11:00,Delhi,Delhi,379.85,6.66,1973,5618,completed,card,mini,1.5,4.5,Clear,65.0,22,Saturday,6,1,569.7750000000001,85.55180180180182
25762,2023-04-17 16:27:00,2023-04-17 16:50:00,Bangalore,Bangalore,176.68,4.73,1390,8995,completed,cash,suv,1.0,4.7,Storm,23.0,16,Monday,4,0,176.68,37.35306553911205
25773,2023-09-16 08:29:00,2023-09-16 09:11:00,Bangalore,Bangalore,305.87,3.28,1030,9123,completed,cash,sedan,1.0,3.9,Fog,42.0,8,Saturday,9,1,305.87,93.25304878048782
25776,2023-02-06 08:10:00,2023-02-06 09:02:00,Mumbai,Mumbai,231.33,23.44,1145,9028,completed,upi,suv,1.0,3.6,Fog,52.0,8,Monday,2,0,231.33,9.869027303754267
25781,2023-02-10 02:35:00,2023-02-10 03:40:00,Chennai,Chennai,278.55,4.41,1451,7555,completed,card,mini,1.0,5.0,Clear,65.0,2,Friday,2,0,278.55,63.16326530612245
25784,2023-05-02 09:31:00,2023-05-02 10:58:00,Hyderabad,Hyderabad,460.55,24.83,1012,9224,completed,card,mini,1.5,4.5,Clear,87.0,9,Tuesday,5,0,690.825,27.82219089810713
25786,2023-12-07 06:09:00,2023-12-07 07:02:00,Mumbai,Mumbai,423.0,10.98,1003,6525,completed,card,suv,1.2,4.7,Storm,53.0,6,Thursday,12,0,507.59999999999997,46.229508196721305
25791,2023-09-08 16:02:00,2023-09-08 17:19:00,Pune,Pune,262.37,20.6,1286,6549,completed,card,suv,1.0,3.8,Clear,77.0,16,Friday,9,0,262.37,12.73640776699029
25796,2023-07-14 16:36:00,2023-07-14 18:02:00,Bangalore,Bangalore,123.99,22.25,1426,8277,completed,cash,suv,2.0,4.1,Storm,86.0,16,Friday,7,0,247.98,11.145168539325843
25798,2023-12-30 14:46:00,2023-12-30 15:25:00,Hyderabad,Hyderabad,113.32,6.55,1838,9839,completed,upi,mini,1.0,4.0,Rain,39.0,14,Saturday,12,1,113.32,17.300763358778624
25807,2023-02-08 01:28:00,2023-02-08 01:37:00,Delhi,Delhi,308.16,6.66,1828,5971,completed,upi,sedan,1.2,3.6,Storm,9.0,1,Wednesday,2,0,369.79200000000003,55.524324324324326
25818,2023-12-18 08:11:00,2023-12-18 09:36:00,Hyderabad,Hyderabad,423.98,21.88,1692,8075,completed,upi,sedan,1.0,4.1,Fog,85.0,8,Monday,12,0,423.98,19.37751371115174
25819,2023-05-13 17:12:00,2023-05-13 17:41:00,Pune,Pune,329.31,5.98,1459,9845,completed,upi,sedan,1.2,4.0,Fog,29.0,17,Saturday,5,1,395.17199999999997,66.08227424749163
25820,2023-06-08 07:37:00,2023-06-08 08:51:00,Pune,Pune,227.16,23.24,1181,9439,completed,upi,suv,1.0,4.4,Storm,74.0,7,Thursday,6,0,227.16,9.774526678141136
25824,2023-06-18 09:33:00,2023-06-18 10:16:00,Hyderabad,Hyderabad,164.16,18.44,1337,7229,completed,cash,sedan,1.0,4.8,Clear,43.0,9,Sunday,6,1,164.16,8.90238611713666
25825,2023-04-18 14:49:00,2023-04-18 15:50:00,Pune,Pune,413.83,1.17,1065,5009,completed,card,mini,1.5,3.4,Fog,61.0,14,Tuesday,4,0,620.745,530.5512820512821
25834,2023-12-05 09:50:00,2023-12-05 10:31:00,Pune,Pune,57.22,8.05,1774,5752,completed,card,sedan,1.0,4.0,Storm,41.0,9,Tuesday,12,0,57.22,7.1080745341614895
25850,2023-05-11 00:19:00,2023-05-11 00:24:00,Hyderabad,Hyderabad,320.86,15.04,1987,5615,completed,card,suv,1.0,3.2,Rain,5.0,0,Thursday,5,0,320.86,21.333776595744684
25854,2023-04-11 06:47:00,2023-04-11 07:18:00,Mumbai,Mumbai,85.59,6.98,1344,6333,completed,upi,suv,1.0,4.4,Fog,31.0,6,Tuesday,4,0,85.59,12.262177650429798
25869,2023-02-09 00:36:00,2023-02-09 01:05:00,Pune,Pune,219.67,19.47,1849,5743,completed,card,mini,2.0,4.1,Clear,29.0,0,Thursday,2,0,439.34,22.56497175141243
25879,2023-08-26 19:55:00,2023-08-26 21:18:00,Hyderabad,Hyderabad,227.94,16.35,1240,7502,completed,upi,sedan,1.0,4.5,Fog,83.0,19,Saturday,8,1,227.94,13.941284403669723
25880,2023-04-24 16:24:00,2023-04-24 16:35:00,Chennai,Chennai,90.49,15.14,1299,5432,completed,card,sedan,1.0,4.3,Clear,11.0,16,Monday,4,0,90.49,5.976882430647291
25886,2023-09-12 11:20:00,2023-09-12 12:07:00,Bangalore,Bangalore,370.92,5.97,1480,8526,completed,cash,suv,1.2,3.9,Rain,47.0,11,Tuesday,9,0,445.104,74.55678391959799
25890,2023-11-11 00:59:00,2023-11-11 01:32:00,Delhi,Delhi,162.82,2.19,1502,8554,completed,card,suv,1.2,4.9,Storm,33.0,0,Saturday,11,1,195.384,89.21643835616437
25899,2023-07-13 01:03:00,2023-07-13 01:59:00,Delhi,Delhi,99.56,23.46,1520,9776,completed,cash,mini,1.2,4.2,Fog,56.0,1,Thursday,7,0,119.472,5.092583120204603
25908,2023-12-13 14:47:00,2023-12-13 15:45:00,Delhi,Delhi,349.86,24.99,1938,6888,completed,card,sedan,1.0,4.2,Clear,58.0,14,Wednesday,12,0,349.86,14.000000000000002
25925,2023-02-09 02:41:00,2023-02-09 03:17:00,Chennai,Chennai,439.71,7.0,1441,6161,completed,upi,mini,1.2,3.6,Storm,36.0,2,Thursday,2,0,527.6519999999999,75.37885714285713
25931,2023-06-22 17:49:00,2023-06-22 18:37:00,Mumbai,Mumbai,397.69,20.48,1190,7235,completed,cash,suv,1.0,4.1,Fog,48.0,17,Thursday,6,0,397.69,19.41845703125
25947,2023-09-17 04:37:00,2023-09-17 04:59:00,Chennai,Chennai,277.37,4.08,1362,9572,completed,cash,sedan,1.5,4.2,Storm,22.0,4,Sunday,9,1,416.055,101.97426470588235
25957,2023-10-27 04:02:00,2023-10-27 04:51:00,Pune,Pune,307.54,17.72,1584,9183,completed,cash,suv,1.0,4.3,Rain,49.0,4,Friday,10,0,307.54,17.355530474040634
25963,2023-04-07 06:21:00,2023-04-07 07:34:00,Bangalore,Bangalore,498.01,17.41,1904,8837,completed,cash,sedan,1.0,3.5,Clear,73.0,6,Friday,4,0,498.01,28.604824813325674
25977,2023-12-25 09:49:00,2023-12-25 10:03:00,Pune,Pune,485.8,3.99,1472,6540,completed,cash,sedan,1.0,4.9,Clear,14.0,9,Monday,12,0,485.8,121.75438596491227
25984,2023-09-15 00:19:00,2023-09-15 01:01:00,Hyderabad,Hyderabad,115.31,2.26,1663,7436,completed,upi,mini,1.2,3.9,Rain,42.0,0,Friday,9,0,138.37199999999999,61.22654867256637
25991,2023-10-12 04:51:00,2023-10-12 06:11:00,Hyderabad,Hyderabad,67.07,8.92,1944,8806,completed,card,suv,1.0,4.0,Rain,80.0,4,Thursday,10,0,67.07,7.519058295964125
25999,2023-12-17 23:30:00,2023-12-18 00:39:00,Bangalore,Bangalore,234.13,21.03,1171,8989,completed,cash,mini,1.0,4.0,Storm,69.0,23,Sunday,12,1,234.13,11.133143128863528
26004,2023-08-29 12:41:00,2023-08-29 14:09:00,Delhi,Delhi,311.97,7.95,1500,9731,completed,cash,sedan,1.0,3.5,Storm,88.0,12,Tuesday,8,0,311.97,39.241509433962264
26006,2023-07-29 17:29:00,2023-07-29 18:40:00,Hyderabad,Hyderabad,444.39,2.2,1937,7020,completed,cash,sedan,1.2,4.5,Rain,71.0,17,Saturday,7,1,533.2679999999999,242.3945454545454
26016,2023-11-22 18:54:00,2023-11-22 20:12:00,Mumbai,Mumbai,413.5,7.24,1257,9193,completed,cash,sedan,1.2,4.4,Clear,78.0,18,Wednesday,11,0,496.2,68.53591160220994
26019,2023-09-15 19:46:00,2023-09-15 19:51:00,Bangalore,Bangalore,92.13,14.08,1068,7438,completed,cash,sedan,1.2,4.0,Storm,5.0,19,Friday,9,0,110.556,7.851988636363636
26026,2023-07-20 23:20:00,2023-07-21 00:31:00,Bangalore,Bangalore,280.31,19.0,1231,9572,completed,card,sedan,1.0,4.5,Rain,71.0,23,Thursday,7,0,280.31,14.753157894736843
26027,2023-01-05 06:05:00,2023-01-05 06:19:00,Delhi,Delhi,290.36,20.25,1719,5700,completed,card,sedan,1.2,4.0,Rain,14.0,6,Thursday,1,0,348.432,17.206518518518518
26033,2023-06-18 02:27:00,2023-06-18 03:27:00,Pune,Pune,130.9,24.78,1361,6070,completed,cash,mini,1.0,4.0,Fog,60.0,2,Sunday,6,1,130.9,5.2824858757062145
26036,2023-09-26 19:09:00,2023-09-26 19:20:00,Bangalore,Bangalore,183.73,17.83,1598,9393,completed,cash,sedan,1.0,4.1,Rain,11.0,19,Tuesday,9,0,183.73,10.304542905215929
26038,2023-06-05 23:05:00,2023-06-05 23:21:00,Mumbai,Mumbai,429.93,16.02,1118,9302,completed,card,suv,1.0,3.6,Clear,16.0,23,Monday,6,0,429.93,26.837078651685395
26043,2023-05-06 08:19:00,2023-05-06 08:36:00,Delhi,Delhi,233.98,21.03,1080,8408,completed,card,sedan,1.0,4.0,Clear,17.0,8,Saturday,5,1,233.98,11.126010461245839
26048,2023-11-03 03:55:00,2023-11-03 04:34:00,Bangalore,Bangalore,417.55,15.05,1935,7147,cancelled,cash,mini,1.5,4.8,Rain,39.0,3,Friday,11,0,626.325,41.616279069767444
26051,2023-02-25 08:57:00,2023-02-25 10:13:00,Hyderabad,Hyderabad,130.16,24.55,1728,9591,cancelled,cash,mini,1.2,3.7,Clear,76.0,8,Saturday,2,1,156.19199999999998,6.3621995926680235
26074,2023-05-08 07:28:00,2023-05-08 08:22:00,Chennai,Chennai,137.54,21.23,1634,8544,completed,upi,sedan,1.0,4.0,Rain,54.0,7,Monday,5,0,137.54,6.478568064060291
26087,2023-04-14 04:48:00,2023-04-14 05:58:00,Bangalore,Bangalore,371.5,5.07,1753,5761,completed,upi,mini,1.5,4.5,Storm,70.0,4,Friday,4,0,557.25,109.91124260355029
26088,2023-07-25 16:46:00,2023-07-25 17:57:00,Delhi,Delhi,450.23,14.48,1235,5264,completed,card,mini,1.0,3.9,Fog,71.0,16,Tuesday,7,0,450.23,31.093232044198896
26101,2023-05-30 17:38:00,2023-05-30 18:41:00,Bangalore,Bangalore,220.53,15.05,1895,8945,completed,card,sedan,1.2,3.5,Rain,63.0,17,Tuesday,5,0,264.63599999999997,17.58378737541528
26103,2023-07-10 20:37:00,2023-07-10 21:02:00,Delhi,Delhi,210.19,4.0,1684,6272,completed,card,mini,1.2,4.0,Clear,25.0,20,Monday,7,0,252.22799999999998,63.056999999999995
26104,2023-04-08 10:33:00,2023-04-08 11:59:00,Delhi,Delhi,295.95,15.74,1870,9682,completed,upi,mini,1.5,4.0,Clear,86.0,10,Saturday,4,1,443.92499999999995,28.20362134688691
26119,2023-06-20 23:40:00,2023-06-20 23:58:00,Mumbai,Mumbai,75.44,8.66,1747,9228,completed,upi,sedan,1.0,3.5,Rain,18.0,23,Tuesday,6,0,75.44,8.711316397228638
26125,2023-07-04 11:00:00,2023-07-04 11:29:00,Chennai,Chennai,296.63,1.66,1371,9046,cancelled,cash,suv,1.0,4.7,Storm,29.0,11,Tuesday,7,0,296.63,178.69277108433735
26126,2023-06-22 13:05:00,2023-06-22 14:01:00,Mumbai,Mumbai,446.39,19.19,1107,5977,completed,upi,sedan,1.0,5.0,Fog,56.0,13,Thursday,6,0,446.39,23.261594580510682
26128,2023-12-19 14:06:00,2023-12-19 15:20:00,Mumbai,Mumbai,90.99,23.4,1144,9000,cancelled,upi,mini,1.5,4.2,Rain,74.0,14,Tuesday,12,0,136.48499999999999,5.832692307692308
26135,2023-07-29 08:20:00,2023-07-29 09:17:00,Mumbai,Mumbai,473.58,23.93,1527,5723,completed,card,mini,1.2,3.0,Storm,57.0,8,Saturday,7,1,568.2959999999999,23.7482657751776
26136,2023-05-19 15:12:00,2023-05-19 16:26:00,Pune,Pune,380.79,16.08,1260,5347,completed,card,sedan,1.2,4.0,Storm,74.0,15,Friday,5,0,456.94800000000004,28.417164179104482
26148,2023-08-09 11:13:00,2023-08-09 12:28:00,Delhi,Delhi,356.51,8.17,1921,5094,completed,card,mini,1.5,4.0,Fog,75.0,11,Wednesday,8,0,534.765,65.4547123623011
26152,2023-02-15 22:21:00,2023-02-15 23:21:00,Pune,Pune,218.4,18.96,1927,8728,completed,card,sedan,1.2,3.8,Clear,60.0,22,Wednesday,2,0,262.08,13.822784810126581
26159,2023-10-23 08:25:00,2023-10-23 08:52:00,Delhi,Delhi,143.46,8.24,1836,8581,completed,card,sedan,1.0,4.6,Storm,27.0,8,Monday,10,0,143.46,17.410194174757283
26163,2023-04-22 21:01:00,2023-04-22 21:41:00,Pune,Pune,312.38,11.32,1705,5154,completed,cash,mini,1.0,3.9,Fog,40.0,21,Saturday,4,1,312.38,27.59540636042403
26173,2023-02-01 21:57:00,2023-02-01 22:33:00,Pune,Pune,153.65,8.4,1246,7771,completed,upi,suv,1.5,3.7,Clear,36.0,21,Wednesday,2,0,230.47500000000002,27.4375
26177,2023-07-28 22:37:00,2023-07-29 00:00:00,Bangalore,Bangalore,340.05,9.97,1837,6146,completed,cash,mini,1.0,4.7,Rain,83.0,22,Friday,7,0,340.05,34.10732196589769
26180,2023-04-29 04:28:00,2023-04-29 05:30:00,Delhi,Delhi,493.61,13.97,1602,9352,completed,cash,mini,1.0,4.9,Clear,62.0,4,Saturday,4,1,493.61,35.33357193987115
26188,2023-06-04 22:00:00,2023-06-04 22:54:00,Delhi,Delhi,487.32,6.12,1879,9585,completed,card,suv,1.5,3.3,Rain,54.0,22,Sunday,6,1,730.98,119.44117647058823
26192,2023-02-27 06:15:00,2023-02-27 07:21:00,Bangalore,Bangalore,147.36,17.17,1022,9056,completed,upi,mini,1.0,3.7,Clear,66.0,6,Monday,2,0,147.36,8.5824111822947
26193,2023-09-18 04:44:00,2023-09-18 06:06:00,Chennai,Chennai,116.19,10.48,1883,9760,cancelled,cash,suv,1.2,3.8,Rain,82.0,4,Monday,9,0,139.428,13.304198473282442
26195,2023-09-19 14:04:00,2023-09-19 15:04:00,Pune,Pune,228.86,20.72,1968,8095,completed,cash,mini,1.0,3.9,Storm,60.0,14,Tuesday,9,0,228.86,11.045366795366796
26196,2023-11-23 02:11:00,2023-11-23 02:29:00,Pune,Pune,235.39,4.51,1229,6713,completed,cash,suv,1.5,3.5,Clear,18.0,2,Thursday,11,0,353.085,78.28935698447893
26198,2023-04-10 08:01:00,2023-04-10 09:15:00,Bangalore,Bangalore,132.04,5.04,1217,6592,completed,card,mini,1.5,3.1,Fog,74.0,8,Monday,4,0,198.06,39.29761904761905
26209,2023-02-03 03:17:00,2023-02-03 04:11:00,Hyderabad,Hyderabad,429.3,3.04,1377,8352,completed,cash,suv,1.2,3.4,Storm,54.0,3,Friday,2,0,515.16,169.46052631578945
26212,2023-05-30 11:18:00,2023-05-30 12:34:00,Hyderabad,Hyderabad,342.51,22.96,1986,5729,cancelled,card,sedan,1.2,3.1,Clear,76.0,11,Tuesday,5,0,411.012,17.901219512195123
26215,2023-09-02 21:04:00,2023-09-02 21:10:00,Delhi,Delhi,267.8,7.14,1519,6702,completed,cash,sedan,1.0,4.4,Rain,6.0,21,Saturday,9,1,267.8,37.50700280112045
26226,2023-10-28 23:40:00,2023-10-29 00:55:00,Mumbai,Mumbai,350.28,8.0,1586,8064,completed,upi,sedan,1.5,3.6,Clear,75.0,23,Saturday,10,1,525.42,65.6775
26231,2023-03-19 23:05:00,2023-03-20 00:10:00,Bangalore,Bangalore,360.39,10.55,1103,7871,completed,card,suv,1.0,3.7,Clear,65.0,23,Sunday,3,1,360.39,34.16018957345971
26238,2023-07-04 02:49:00,2023-07-04 03:13:00,Pune,Pune,386.97,5.66,1370,5121,completed,cash,mini,1.2,4.8,Clear,24.0,2,Tuesday,7,0,464.36400000000003,82.04310954063605
26239,2023-08-13 22:58:00,2023-08-13 23:48:00,Delhi,Delhi,185.61,13.98,1935,7750,completed,card,mini,1.0,3.2,Storm,50.0,22,Sunday,8,1,185.61,13.276824034334764
26248,2023-01-13 13:05:00,2023-01-13 13:35:00,Chennai,Chennai,392.0,16.61,1234,7377,cancelled,card,mini,1.2,4.8,Rain,30.0,13,Friday,1,0,470.4,28.32028898254064
26249,2023-09-19 11:26:00,2023-09-19 11:47:00,Pune,Pune,121.99,2.36,1964,5219,completed,upi,mini,1.0,4.0,Clear,21.0,11,Tuesday,9,0,121.99,51.690677966101696
26255,2023-11-01 08:52:00,2023-11-01 09:06:00,Hyderabad,Hyderabad,470.8,1.4,1225,9686,completed,upi,mini,1.0,3.6,Rain,14.0,8,Wednesday,11,0,470.8,336.28571428571433
26264,2023-12-03 23:58:00,2023-12-04 00:25:00,Chennai,Chennai,91.16,5.03,1368,5430,completed,upi,mini,1.0,4.0,Fog,27.0,23,Sunday,12,1,91.16,18.123260437375745
26265,2023-07-22 02:40:00,2023-07-22 02:52:00,Chennai,Chennai,403.94,12.29,1929,9747,completed,card,sedan,1.5,4.1,Fog,12.0,2,Saturday,7,1,605.91,49.30105777054516
26276,2023-05-11 04:54:00,2023-05-11 06:13:00,Delhi,Delhi,147.06,16.91,1593,5621,completed,cash,sedan,1.2,4.8,Rain,79.0,4,Thursday,5,0,176.472,10.435955056179775
26282,2023-09-12 22:21:00,2023-09-12 22:40:00,Pune,Pune,332.38,2.04,1576,9870,completed,cash,mini,1.0,3.7,Rain,19.0,22,Tuesday,9,0,332.38,162.9313725490196
26283,2023-03-27 19:06:00,2023-03-27 19:21:00,Bangalore,Bangalore,401.46,2.85,1342,5717,completed,upi,mini,2.0,3.9,Storm,15.0,19,Monday,3,0,802.92,281.7263157894737
26286,2023-06-17 00:29:00,2023-06-17 01:24:00,Chennai,Chennai,484.41,6.03,1788,9399,completed,upi,sedan,1.2,3.6,Clear,55.0,0,Saturday,6,1,581.292,96.4
26289,2023-12-14 04:41:00,2023-12-14 05:42:00,Delhi,Delhi,475.9,3.01,1317,9334,completed,cash,suv,1.0,4.7,Clear,61.0,4,Thursday,12,0,475.9,158.1063122923588
26291,2023-12-14 17:35:00,2023-12-14 17:56:00,Hyderabad,Hyderabad,197.85,8.04,1793,8085,completed,upi,mini,1.0,3.3,Rain,21.0,17,Thursday,12,0,197.85,24.608208955223883
26308,2023-09-11 07:37:00,2023-09-11 08:52:00,Bangalore,Bangalore,487.18,6.05,1392,9004,completed,cash,suv,1.2,4.8,Fog,75.0,7,Monday,9,0,584.616,96.6307438016529
26325,2023-09-02 05:19:00,2023-09-02 06:27:00,Mumbai,Mumbai,416.49,8.09,1862,8960,completed,card,mini,1.2,3.1,Storm,68.0,5,Saturday,9,1,499.788,61.77849196538937
26326,2023-01-03 09:16:00,2023-01-03 09:58:00,Hyderabad,Hyderabad,284.81,10.42,1273,7000,completed,card,mini,1.2,3.7,Storm,42.0,9,Tuesday,1,0,341.772,32.79961612284069
26327,2023-03-06 23:10:00,2023-03-07 00:20:00,Delhi,Delhi,233.92,5.16,1338,5481,completed,card,sedan,1.0,4.8,Fog,70.0,23,Monday,3,0,233.92,45.33333333333333
26345,2023-12-26 05:16:00,2023-12-26 06:44:00,Pune,Pune,166.17,13.58,1380,5993,completed,card,sedan,1.2,3.2,Rain,88.0,5,Tuesday,12,0,199.40399999999997,14.68365243004418
26351,2023-12-15 05:10:00,2023-12-15 05:48:00,Hyderabad,Hyderabad,259.38,2.44,1293,6903,completed,cash,suv,1.0,4.1,Rain,38.0,5,Friday,12,0,259.38,106.30327868852459
26353,2023-05-13 03:16:00,2023-05-13 03:27:00,Delhi,Delhi,219.86,13.26,1085,6694,completed,cash,suv,1.0,4.9,Rain,11.0,3,Saturday,5,1,219.86,16.580693815987935
26361,2023-05-11 18:47:00,2023-05-11 19:29:00,Delhi,Delhi,261.24,11.99,1172,6261,completed,cash,suv,1.2,4.8,Clear,42.0,18,Thursday,5,0,313.488,26.14578815679733
26377,2023-06-25 18:50:00,2023-06-25 19:25:00,Bangalore,Bangalore,57.6,4.88,1682,5821,completed,cash,sedan,1.0,4.2,Rain,35.0,18,Sunday,6,1,57.6,11.80327868852459
26382,2023-10-05 19:23:00,2023-10-05 19:51:00,Bangalore,Bangalore,385.13,8.54,1948,8259,completed,upi,mini,1.0,4.0,Fog,28.0,19,Thursday,10,0,385.13,45.097189695550355
26384,2023-09-19 13:25:00,2023-09-19 14:25:00,Hyderabad,Hyderabad,308.76,5.58,1196,9978,completed,card,mini,1.0,4.1,Rain,60.0,13,Tuesday,9,0,308.76,55.33333333333333
26387,2023-10-28 15:11:00,2023-10-28 16:32:00,Hyderabad,Hyderabad,84.12,5.85,1850,8961,completed,card,suv,1.0,3.2,Clear,81.0,15,Saturday,10,1,84.12,14.379487179487182
26392,2023-11-28 19:46:00,2023-11-28 21:08:00,Pune,Pune,176.8,21.46,1826,5437,completed,cash,suv,1.0,4.6,Storm,82.0,19,Tuesday,11,0,176.8,8.238583410997204
26395,2023-07-29 13:36:00,2023-07-29 14:48:00,Mumbai,Mumbai,185.14,6.45,1409,6479,cancelled,card,suv,1.0,4.3,Fog,72.0,13,Saturday,7,1,185.14,28.703875968992246
26396,2023-04-27 13:42:00,2023-04-27 15:04:00,Chennai,Chennai,433.84,19.71,1061,7681,completed,cash,mini,1.2,4.7,Rain,82.0,13,Thursday,4,0,520.608,26.413394216133938
26402,2023-11-23 05:20:00,2023-11-23 05:53:00,Delhi,Delhi,494.82,16.63,1021,7659,completed,upi,sedan,1.5,3.6,Rain,33.0,5,Thursday,11,0,742.23,44.631990378833436
26406,2023-09-16 00:38:00,2023-09-16 00:48:00,Hyderabad,Hyderabad,334.48,8.19,1875,5586,completed,card,sedan,1.5,3.3,Storm,10.0,0,Saturday,9,1,501.72,61.26007326007327
26410,2023-01-13 13:17:00,2023-01-13 14:13:00,Bangalore,Bangalore,107.47,18.8,1915,5281,completed,upi,sedan,1.0,3.3,Storm,56.0,13,Friday,1,0,107.47,5.716489361702127
26417,2023-07-08 19:38:00,2023-07-08 20:32:00,Delhi,Delhi,416.3,8.61,1320,8160,completed,cash,sedan,1.0,4.6,Clear,54.0,19,Saturday,7,1,416.3,48.350754936120794
26423,2023-10-13 06:01:00,2023-10-13 07:12:00,Hyderabad,Hyderabad,438.01,23.69,1706,8158,completed,upi,suv,2.0,3.6,Storm,71.0,6,Friday,10,0,876.02,36.978471929084
